origen,destino,nombre_transportista,total_viajes,codigo,codigo_referencia,direccion,ciudad,provincia,pais,nif,telefono,telefono_movil,email,adr,completo
VALENCIA,ZAMORA,HERMITRANSA  S.L.,1244,,,,,,,,,,HERMITRANSA@GMAIL.COM,,
VALENCIA,GRANADA,VELOCITY TRANSINTERNACIONAL  S.L.,491,,,,,,,,656388570,,trafico@transportevelocity.com,,
VALENCIA,GRANADA,CARGOCASITODO  S.L.,43,,,,,,,,,,trafico@cargocasitodo.com,,
VALENCIA,GRANADA,A.T. SAROSA LEVANTE  S.L.,23,,,,,,,,,,gruposarosa@gruposarosa.com,,
VIZCAYA,VIZCAYA,ALMACENAJE Y DISTRIBUCIÓN DEL NORTE  S.L,28,,,,,,,,,,comercial@aldinor.com,,
VIZCAYA,VIZCAYA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
VIZCAYA,ASTURIAS,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
VIZCAYA,ASTURIAS,GUTTRANS S.L,99,,,,,,,,,,info@guttrans.com,,
VIZCAYA,ASTURIAS,AGENCIA TRANSPORTES ROBLEDO  S.L.,643,,,,,,,,676 33 98 59 ,,asturias@robledologistics.com,,SI
VIZCAYA,BARCELONA,LGK  S.L.,600,,,,,,,,,,LGK@LGK.ES,,
VIZCAYA,BARCELONA,ALQUILERES ORTIZ SOLIS,1974,,,,,,,,,,trafico@transortiz.es,,
VIZCAYA,BARCELONA,MARTINEZ DE ILARDUYA CARLOS,1659,,,,,,,,638759620,,,,
VIZCAYA,BARCELONA,TRANSFONT  S.L.,1756,,,,,,,,,,transfont@transfont.com,,
VIZCAYA,BARCELONA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
VIZCAYA,BARCELONA,TRANSPORTE Y LOGISTICA SJM 2018 S.L.,1158,,,,,,,,,,info@sjmlogitrans.es,,
VIZCAYA,BARCELONA,OPERADOR DE TRANSPORTES ELISEO  S.L,145,,,,,,,,,,correo@oteliseo.es,,
VIZCAYA,BARCELONA,TRANSPORTS BOOMERANG SBD  S.L.,1354,,,,,,,,,,trafico@boomerangsbd.com,,
VIZCAYA,BARCELONA,COOPERATIVA CANTABRA DE TRANSPORTES,56,,,,,,,,,,cocantra@cocantra.com,,
VIZCAYA,BARCELONA,SERGIU LAPTENU,1867,,,,,,,,,,marinalapteanu@gmail.com,,
VIZCAYA,BARCELONA,JAVIER RIOJA GONZALEZ,1793,,,,,,,,686 11 85 99,,j.riojatransportes@gmail.com,,SI
VIZCAYA,BARCELONA,DAYCOTRANS  S.L.,2063,,,,,,,,,,,,
VIZCAYA,BARCELONA,ALTRADI  S.L.,504,,,,,,,,,,ALTRADI@ALTRADI.COM,,
VIZCAYA,BARCELONA,TRANSVEL ARANDA  S.L.,2146,,,,,,,,,,transvel@linarejos.net,,
VIZCAYA,BARCELONA,TRASBIARGI GASTEIZ  S.COOP.,1467,,,,,,,,,,trafico1@trasbiargi.com,,
VIZCAYA,BARCELONA,TRANSPORTES RODRIGUEZ CARNERO  S.L.,1464,,,,,,,,687694644,,,,
VIZCAYA,BARCELONA,TRANSBIDASOA S.A,185,,,,,,,,,,nacional@transbidasoa.com,,
VIZCAYA,BARCELONA,ANDIKETA S.L.,1164,,,,,,,,615986812,,andiketagasoleos@gmail.com,,
VIZCAYA,BARCELONA,GRUPO TRANSAHER  S.L.,683,,,,,,,,,,recogidas.valencia@transaher.es,,
VIZCAYA,BARCELONA,IONEL MATUS,1705,,,,,,,,,,,,
VIZCAYA,BARCELONA,NORYBAI  S.A.,687,,,,,,,,,,administracion@norybai.com,,
VIZCAYA,BARCELONA,PEREZ CARCEDO ANGEL OCTAVIO,888,,,,,,,,629401348,,angelorenaper@yahoo.es,,
VIZCAYA,BARCELONA,GRUPAJES ESTRATEGICOS  S.L.,686,,,,,,,,666676078,,grupajes.es@gmail.com,,NO
VIZCAYA,BARCELONA,TRANSPORTES VALODEF  S.L.,1830,,,,,,,,605486346,,enrique@transportesvalodef.es,,
VIZCAYA,BARCELONA,IGNACIO JAVIER DIEZ VEGA,659,,,,,,,,,,volvo6910@hotmail.com,,
VIZCAYA,BARCELONA,SERVICES FORWARD 2000  S.L.,2195,,,,,,,,,,trafico@servicesforward.com,,
VIZCAYA,BARCELONA,TRANS-DAOS  S.L.,315,,,,,,,,637735828,,juanjo@transdaos.com,,
VIZCAYA,BARCELONA,CARMELO BAYON GARCIA,807,,,,,,,,629709629,,cbayon4@hotmail.es,,
VIZCAYA,BARCELONA,ALMACENAJE Y DISTRIBUCIÓN DEL NORTE  S.L,28,,,,,,,,,,comercial@aldinor.com,,
VIZCAYA,BARCELONA,BILDUTRUCK  S.L.,40,,,,,,,,,,vlopez@bildutruck.es,,
VIZCAYA,BARCELONA,ALL SCANDCARGO  S.L.U,2212,,,,,,,,,,info@allscandcargo.com,,
VIZCAYA,BARCELONA,TRANSPORTES LOPEZ VIALCANET  S.L.,209,,,,,,,,,,info@translovisl.com,,
VIZCAYA,BARCELONA,GRUPO LOZANO MARTIN DE LUCIA LOGISTICA S,1206,,,,,,,,630900976,,julio@grupo-lozano.es,,
VIZCAYA,BARCELONA,CODETRAN SDAD.COOP.ANDALZ.TTES DE ANDUJA,2206,,,,,,,,,,codetran@codetran.com,,
VIZCAYA,BARCELONA,ANATOLIE SAVCIUC,1780,,,,,,,,671774233,,savciucanatolie@gmail.com,,
VIZCAYA,BARCELONA,GALDERTRANS  S.L.,91,,,,,,,,,,galdertransllodio@gmail.com,,
VIZCAYA,BARCELONA,BETTER TRANS AND LOGISTICA  S.L.,1361,,,,,,,,,,bettertranslogistica@gmail.com,,
VIZCAYA,BARCELONA,GOIKOGARR  S.L.,833,,,,,,,,607756960,,goikogar@hotmail.com,,
VIZCAYA,BARCELONA,TRANSPORTES LINAREJOS  S.L.,1984,,,,,,,,639371993,,linarejos@linarejos.net,,
VIZCAYA,BARCELONA,TRANSFLASH S.L.,2236,,,,,,,,,,j.minaya@logexpres.com,,
VIZCAYA,BARCELONA,TRANSPORTES AQUINO ESPINOZA  S.L. ,707,,,,,,,,,,herbert_197@hotmail.com,,
VIZCAYA,BARCELONA,OSVALDO BUSSOT DANIEL,1812,,,,,,,,680438355,,,,
VIZCAYA,BARCELONA,FICALTO 2010 COMERCIAL DE TRANSPORTE  S.,1028,,,,,,,,,,,,
VIZCAYA,BARCELONA,TRANSPORTES ASTURIANOS  S.C.L.,193,,,,,,,,,,transastur@transastur.com,,
VIZCAYA,BARCELONA,CARMELO IBABE ARCAUZ,1174,,,,,,,,,,karmeloibabe@gmail.com,,
VIZCAYA,BARCELONA,JORGE BALLESTEROS ALONSO ,1441,,,,,,,,,,,,
VIZCAYA,BARCELONA,TRANSPORTES J.P.LARRASKITU ETXEANDIA  SL,2294,,,,,,,,,,JPLARRASKITU@GMAIL.COM,,
VIZCAYA,BARCELONA,SERGIO RIOJA GONZALEZ,1956,,,,,,,,659 53 65 53 ,,sergio_rioja@yahoo.es,,SI
VIZCAYA,BARCELONA,MARGUTSA,1564,,,,,,,,,,traficocentral@margutsa.com,,
VIZCAYA,BARCELONA,AGENCIA TRANSPORTES ROBLEDO  S.L.,643,,,,,,,,676 33 98 59 ,,asturias@robledologistics.com,,SI
VIZCAYA,BARCELONA,CUALDE LOGISTICS  S.L.U.,568,,,,,,,,,,trafico@cualde.com,,
VIZCAYA,BARCELONA,BARRASA PUENTE  JOSE ANGEL,2075,,,,,,,,,,jakankel@hotmail.com,,
VIZCAYA,BARCELONA,SKA LOGISTIK  S.L.,1741,,,,,,,,,,info@ska-logistik.es,,
VIZCAYA,BARCELONA,FELIX LOIDI ERVITI,84,,,,,,,,639102046,,loidifelix@gmail.com,,
VIZCAYA,BARCELONA,REDRAPID BALEAR  S.L.(LOGISTICS ROTGER),2278,,,,,,,,,,jcnunez@logisticsrotger.com,,
VIZCAYA,BARCELONA,TRANSPORTES EUFRASIO  S.L.,2371,,,,,,,,,,transporteseufrasiogl@gmail.com,,
VIZCAYA,BARCELONA,JOSE ANTONIO CAMPILLO AGUILERA,2401,,,,,,,,,,campillo.tir@gmail.com,,
VIZCAYA,BARCELONA,TRANSCUÑA  S.L.,1822,,,,,,,,,,transcuna@yahoo.es,,
VIZCAYA,BARCELONA,BLUE JET  S.L.,2408,,,,,,,,,,psucias@bluejet.cat,,
VIZCAYA,BURGOS,TRANSPORTES IRUÑA  S.A.,206,,,,,,,,,,juanjo@transportesiruna.com,,
VIZCAYA,CORUNA,GALITRUCK LOGISTICA  S.L.,1241,,,,,,,,687 05 96 51 ,,galitrucklogistica@galitruck.com,,SI
VIZCAYA,GUADALAJARA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
VIZCAYA,LEON,A.T. ALMALOGEST  S.L.,2201,,,,,,,,627 064 901,,,,
VIZCAYA,LEON,RAFALI  S. L.,2152,,,,,,,,,,RAFAEL CALVO,,
VIZCAYA,LA RIOJA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
VIZCAYA,MADRID,TTES. ISIDRO SAN ROMAN E HIJOS  S.L.,512,,,,,,,,678527475,,isrsanroman@gmail.com,,
VIZCAYA,MADRID,TRANSPORTES LINAREJOS  S.L.,1984,,,,,,,,639371993,,linarejos@linarejos.net,,
VIZCAYA,MADRID,A.T. IRAZABAL FIKA  S.L. ,2390,,,,,,,,,,irazabalfika@gmail.com,,
VIZCAYA,MADRID,REDRAPID BALEAR  S.L.(LOGISTICS ROTGER),2278,,,,,,,,,,jcnunez@logisticsrotger.com,,
VIZCAYA,MADRID,GHEORGHE ACHIRUS,2420,,,,,,,,,,,,
VIZCAYA,MADRID,TRANSPORTES HERNS DEL RIO  S.L.,2364,,,,,,,,,,TRANSHDEIRIO@GMAIL.COM,,
VIZCAYA,NAVARRA,ALMACENAJE Y DISTRIBUCIÓN DEL NORTE  S.L,28,,,,,,,,,,comercial@aldinor.com,,
VIZCAYA,NAVARRA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
VIZCAYA,NAVARRA,GARRAI  S.A.,1784,,,,,,,,,,garrai@garrai.com,,
VIZCAYA,PALENCIA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
VIZCAYA,PONTEVEDRA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
VIZCAYA,PONTEVEDRA,GALITRUCK LOGISTICA  S.L.,1241,,,,,,,,687 05 96 51 ,,galitrucklogistica@galitruck.com,,SI
VIZCAYA,TARRAGONA,TEJERINA ASENSIO LUIS GONZALO,1906,,,,,,,,672609244,,tejerina.trans@gmail.com,,
VIZCAYA,VALENCIA,TRANSPORTE Y LOGISTICA SJM 2018 S.L.,1158,,,,,,,,,,info@sjmlogitrans.es,,
VIZCAYA,VALENCIA,OPERADOR LOGISTICO LOPEZ  S.L.,146,,,,,,,,,,recogidas@operadorlogisticolopez.com,,
VIZCAYA,VALENCIA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
VIZCAYA,VALENCIA,EIBARTRANS  S.L.,1504,,,,,,,,,,,,
VIZCAYA,VALENCIA,GRUPO TRANSAHER  S.L.,683,,,,,,,,,,recogidas.valencia@transaher.es,,
VIZCAYA,VALENCIA,REDRAPID BALEAR  S.L.(LOGISTICS ROTGER),2278,,,,,,,,,,jcnunez@logisticsrotger.com,,
VIZCAYA,VALENCIA,IURRETA TRANS  S.L.,1936,,,,,,,,,,iurreta-trans@iurreta-trans.com,,
VIZCAYA,VALENCIA,VILA VALIENTE TRANSPORTES  S.L.,240,,,,,,,,,,trafico@vilavaliente.es,,
VIZCAYA,VALENCIA,LARATRANS SERV.LOGIST Y TTES.S.L,128,,,,,,,,,,trafico@laratrans.com,,
VIZCAYA,VALENCIA,LOGISTICA JAVIER TALAVERA  S.L.U.,1281,,,,,,,,,,administracion@sertranin.com,,
VIZCAYA,VALENCIA,SERGIO BENEDICTO GIMENO,2366,,,,,,,,,,sergiobgtransportes@gmail.com,,
VIZCAYA,VALENCIA,GASCÓ Y SUÁREZ LOGISTICA  S.L.,767,,,,,,,,664323018,,gascoysuarezlogistica@gmail.com,,
VIZCAYA,VALENCIA,CHUMILLAS LOPEZ  S. L.,2417,,,,,,,,,,,,
VIZCAYA,VALENCIA,LOGISTICA MARKEL  S.L.,2011,,,,,,,,,,,,
VIZCAYA,VALENCIA,TRANS SALVADOR CALOMARDE  S.L,774,,,,,,,,699983268,,transsalca@telefonica.net,,
VIZCAYA,VALENCIA,GALDERTRANS  S.L.,91,,,,,,,,,,galdertransllodio@gmail.com,,
VIZCAYA,VALENCIA,SOCIEDAD COOPERATIVA RETO A LA ESPERANZA,1832,,,,,,,,686995381,,manucantera@gmail.com,,
VIZCAYA,ZARAGOZA,ALFARO GLOBAL  S.L.,2285,,,,,,,,941103626,,alfaroglobal@gmail.com,,
VIZCAYA,ZARAGOZA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
VIGO,MADRID,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
VALENCIA,BARCELONA,TRANSFONT  S.L.,1756,,,,,,,,,,transfont@transfont.com,,
VALENCIA,BARCELONA,GALITRUCK LOGISTICA  S.L.,1241,,,,,,,,687 05 96 51 ,,galitrucklogistica@galitruck.com,,SI
VILLANOVA,VILLANOVA,CUALDE LOGISTICS  S.L.U.,568,,,,,,,,,,trafico@cualde.com,,
VIZCAYA,BILBAO,ALMACENAJE Y DISTRIBUCIÓN DEL NORTE  S.L,28,,,,,,,,,,comercial@aldinor.com,,
VIZCAYA,INGLATERRA,EKOL SPAIN LOGISTICS  S.L.,75,,,,,,,,,,"cs.madrid@ekol.com,sales.madrid@ekol.com",,
VIZCAYA,VALLADOLID,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
VIZCAYA,VALLADOLID,LEMAN LTS  S.L.,2080,,,,,,,,,,trafico@pereztejedor.com,,
VALENCIA,MALAGA,TRANSMASA  S.C.A.,2188,,,,,,,,,,transmasa.sca@gmail.com,,
VALENCIA,MALAGA,ANTONIO JESUS LOPEZ CARRION,763,,,,,,,,,,transporteslopcarr@gmail.com,,
VALENCIA,MALAGA,PARRA SANJUAN  JUAN ANTONIO,1848,,,,,,,,,,parrajuan2001.jp@gmail.com,,
VALENCIA,CADIZ,PARRA SANJUAN  JUAN ANTONIO,1848,,,,,,,,,,parrajuan2001.jp@gmail.com,,
VALENCIA,CADIZ,TRANSPORTES A J LOPEZ CARRION  S.L.,2226,,,,,,,,,,transporteslopcarr@gmail.com,,
VALENCIA,CADIZ,JAVIER ARMENTA DOMINGUEZ  S.L.,2297,,,,,,,,678688664,,visigodo10@hotmail.com,,
VALENCIA,CIUDAD REAL,TRANS JOAQUIN BUENDIA  S.L.U.,182,,,,,,,,675518884,,info@transjbuendia.com,,
VALENCIA,REPUBLICA CHECA,LIBRA LOGISTIC SERVICES  S.L.,892,,,,,,,,,,"IMPORT@LIBRALOGISTIC.COM,EXPORT@LIbRALOGISTIC.COM",,
VALENCIA,HOLANDA,LIBRA LOGISTIC SERVICES  S.L.,892,,,,,,,,,,"IMPORT@LIBRALOGISTIC.COM,EXPORT@LIbRALOGISTIC.COM",,
VALENCIA,HOLANDA,CST GRUPO,2437,,,,,,,,,,,,
VALENCIA,RUMANIA,LIBRA LOGISTIC SERVICES  S.L.,892,,,,,,,,,,"IMPORT@LIBRALOGISTIC.COM,EXPORT@LIbRALOGISTIC.COM",,
VALENCIA,SEVILLA,CARGOCASITODO  S.L.,43,,,,,,,,,,trafico@cargocasitodo.com,,
VALENCIA,SEVILLA,EDUARDO MANUEL BULNES SERRANO,74,,,,,,,,,,info@transportesbulnes.com,,
VALENCIA,SEVILLA,TRANSPORTES A J LOPEZ CARRION  S.L.,2226,,,,,,,,,,transporteslopcarr@gmail.com,,
VALENCIA,SEVILLA,TRANS BULL & SERR SL,419,,,,,,,,666449512,,info@transportesbulnes.com,,
VALENCIA,SEVILLA,SC TRANSEUROPEAN LOGISTICA  S.L.,264,,,,,,,,,,,,
VALENCIA,SEVILLA,ANTONIO JESUS LOPEZ CARRION,763,,,,,,,,,,transporteslopcarr@gmail.com,,
VALENCIA,SEVILLA,ALEJANDRO TOMAS IZQUIERDO TENA,1560,,,,,,,,,,amit.transportes@gmail.com,,
VALENCIA,SEVILLA,DIETRANS  S.L.,494,,,,,,,,,,correo@dietrans.com,,
VALENCIA,SEVILLA,O.T. ELIVICO  S.L.,378,,,,,,,,606403469,,contabilidad@otelivicosl.com,,
VALENCIA,SEVILLA,VICENTE ROS PANACH,3,,,,,,,,649975416,,transportespanach@gmail.com,,
VALLADOLID,BARCELONA,FRANCISCO JAVIER RIOS RUIZ,2142,,,,,,,,,,transriosbcn@outlook.es,,
VALLADOLID,BARCELONA,A.T. LUIS MIGUEL MUÑOZ GIL S.L.U.,612,,,,,,,,,,administracion@lmglogistic.com,,
VALLADOLID,BARCELONA,LEMAN LTS  S.L.,2080,,,,,,,,,,trafico@pereztejedor.com,,
VALLADOLID,BARCELONA,TRANS-JELABEL  S.L.,261,,,,,,,,,,alfonso.robles-extern@dbschenker.com,,
VALLADOLID,BARCELONA,ENLAZA PLATAFORMA VALENCIA  S.L.U.,290,,,,,,,,661668572,,RECOGIDAS@PBXVALENCIACOM,,
VALLADOLID,BARCELONA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
VALLADOLID,BARCELONA,TTES REGULARES DEL ARANDA S.L,228,,,,,,,,,,traficoregulares@gmail.com,,
VALLADOLID,BARCELONA,OPERADOR LOGISTICO LOPEZ  S.L.,146,,,,,,,,,,recogidas@operadorlogisticolopez.com,,
VALLADOLID,BARCELONA,HERMITRANSA  S.L.,1244,,,,,,,,,,HERMITRANSA@GMAIL.COM,,
VALLADOLID,BARCELONA,OPERADOR DE TRANSPORTES JULSA  S.L.,677,,,,,,,,655847288,,otjulsa@gmail.com,,
VALLADOLID,BARCELONA,JUNQUERA COLMEIRO  S.L.,125,,,,,,,,,,junqueracolmeiro@gmail.com,,
VALLADOLID,BARCELONA,ANATOLIE SAVCIUC,1780,,,,,,,,671774233,,savciucanatolie@gmail.com,,
VALLADOLID,BARCELONA,GOHERTRANS LOGISTICA  S.L.,94,,,,,,,,,,info@gohertrans.com,,
VALLADOLID,BARCELONA,PAN DA TERRA S.L.,149,,,,,,,,,,panartesano@gmail.com,,
VALLADOLID,MADRID,JOSE JAVIER GOMEZ DE LA FUENTE,508,,,,,,,,609354583,,transgdelafuente@gmail.com,,
VALLADOLID ,VALENCIA,ENLAZA PLATAFORMA VALENCIA  S.L.U.,290,,,,,,,,661668572,,RECOGIDAS@PBXVALENCIACOM,,
VALLADOLID ,VALENCIA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
VALLADOLID ,VALENCIA,OPERADOR LOGISTICO LOPEZ  S.L.,146,,,,,,,,,,recogidas@operadorlogisticolopez.com,,
VALLADOLID ,VALENCIA,TRANS-JELABEL  S.L.,261,,,,,,,,,,alfonso.robles-extern@dbschenker.com,,
VALLADOLID ,VALENCIA,ALTA LOGISTICA  S.A.,569,,,,,,,,,,trafico@altalogistica.com,,
VALLADOLID ,VALENCIA,SANCHEZ VILLA FRANCISCO JAVIER,1860,,,,,,,,605277345,,blancolobospatricia@hotmail.com,,
VALLADOLID ,VALENCIA,GARRIDO MUÑOZ EMILIANO,691,,,,,,,,639644065,,Pegaso165@hotmail.es,,
VALLADOLID ,VALENCIA,A.T. LUIS MIGUEL MUÑOZ GIL S.L.U.,612,,,,,,,,,,administracion@lmglogistic.com,,
VALLADOLID ,VALENCIA,AGENCIA TRANSPORTES ROBLEDO  S.L.,643,,,,,,,,676 33 98 59 ,,asturias@robledologistics.com,,SI
VALLADOLID ,VALENCIA,HERAS GOMEZ ALFREDO,1682,,,,,,,,629448785,,,,
VALLADOLID ,VALENCIA,NAVALON PRIETO MANUEL,1838,,,,,,,,618234456,,m.navalon_92@hotmail.com,,
VALLADOLID ,VALENCIA,TRANSBOSQUET  S.L.U.,1431,,,,,,,,,,transbosquetsl@gmail.com,,
VALLADOLID ,VALENCIA,PRISCO E HIJO S.L. ,1456,,,,,,,,697685028,,,,
VALLADOLID ,VALENCIA,TTES REGULARES DEL ARANDA S.L,228,,,,,,,,,,traficoregulares@gmail.com,,
VALLADOLID ,VALENCIA,LEMAN LTS  S.L.,2080,,,,,,,,,,trafico@pereztejedor.com,,
VALLADOLID ,VALENCIA,MIGUEL ANGEL VELASCO GARCIA,211,,,,,,,,,,malaque@hotmail.es,,
VALLADOLID ,VALENCIA,TRANSBIDASOA S.A,185,,,,,,,,,,nacional@transbidasoa.com,,
VALLADOLID ,VALENCIA,MIGUEL ANGEL CID GARCIA,1055,,,,,,,,,,angelcid8@hotmail.com,,
VALLADOLID ,VALENCIA,TRANALSA  S.L.,281,,,,,,,,,,juan.sanso@tranalsa.com,,
VALLADOLID ,VALENCIA,MIHAI ANDREI,1737,,,,,,,,635813241,,mihaijnb36@gmail.com,,NO
VALLADOLID ,VALENCIA,REDRAPID BALEAR  S.L.(LOGISTICS ROTGER),2278,,,,,,,,,,jcnunez@logisticsrotger.com,,
VALLADOLID ,VALENCIA,TRANSPORTES EL MIELERO  S.L.,198,,,,,,,,,,transerranos@hotmail.com,,
VALLADOLID ,VALENCIA,TRUCK AND WHEEL  S.L.,613,,,,,,,,,,trafico.pamplona@tw-group.com,,
VALLADOLID ,VALENCIA,LUIS ALBERTO RODRIGUEZ MARTIN  S.L.U.,2413,,,,,,,,,,,,
VALLADOLID ,VALENCIA,MINISPED  S.L.,1278,,,,,,,,,,,,
VALLADOLID ,VALENCIA,MARIAM ERRABIH KARIM,2431,,,,,,,,,,,,
VALLADOLID ,VALENCIA,RICARDO RODRIGUEZ SANTOS,2433,,,,,,,,,,,,
VALLADOLID ,VALENCIA,LIPEÑATRANS  S.L.,2434,,,,,,,,,,,,
BILBAO,BARCELONA,SERGIO RIOJA GONZALEZ,1956,,,,,,,,659 53 65 53 ,,sergio_rioja@yahoo.es,,SI
BILBAO,BARCELONA,TRANSPORTES RODRIGUEZ CARNERO  S.L.,1464,,,,,,,,687694644,,,,
VIZCAYA,MURCIA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
ZARAGOZA,BARCELONA,ENLAZA PLATAFORMA VALENCIA  S.L.U.,290,,,,,,,,661668572,,RECOGIDAS@PBXVALENCIACOM,,
ZARAGOZA,BARCELONA,TRANSPORTES ALFREDO CABALLERO  S.L.,2133,,,,,,,,,,f.valdivia@transportescaballero.es,,
ZARAGOZA,BARCELONA,INTERECO S.L,2203,,,,,,,,,,intereco@intereco.es,,
ZARAGOZA,BARCELONA,LIBRA LOGISTIC SERVICES  S.L.,892,,,,,,,,,,"IMPORT@LIBRALOGISTIC.COM,EXPORT@LIbRALOGISTIC.COM",,
ZARAGOZA,BARCELONA,CUALDE LOGISTICS  S.L.U.,568,,,,,,,,,,trafico@cualde.com,,
ZARAGOZA,BARCELONA,GRUPO TRANSAHER  S.L.,683,,,,,,,,,,recogidas.valencia@transaher.es,,
ZARAGOZA,BARCELONA,A.T. LUIS MIGUEL MUÑOZ GIL S.L.U.,612,,,,,,,,,,administracion@lmglogistic.com,,
ZARAGOZA,BARCELONA,RUTAS NICOLAS  S.L.,166,,,,,,,,,,rutasnicolas@hotmail.com,,
ZARAGOZA,BARCELONA,JORGE BONDIA TRANSPORTS  S.L.,113,,,,,,,,670 35 79 19 ,,sybtrans@hotmail.com,,NO
ZARAGOZA,BARCELONA,OPERADOR LOGISTICO LOPEZ  S.L.,146,,,,,,,,,,recogidas@operadorlogisticolopez.com,,
ZARAGOZA,BARCELONA,URMENETA PLANAS  JOSEP,2383,,,,,,,,,,,,
ZARAGOZA,BARCELONA,EJE DEL EBRO  S.L. ,2124,,,,,,,,,,,,
ZARAGOZA,BARCELONA,TRANSFONT  S.L.,1756,,,,,,,,,,transfont@transfont.com,,
ZARAGOZA,BARCELONA,MASTAMAINTIR 2008  SL,2412,,,,,,,,,,,,
ZARAGOZA,MADRID,JORGE BONDIA TRANSPORTS  S.L.,113,,,,,,,,670 35 79 19 ,,sybtrans@hotmail.com,,NO
ZARAGOZA,MADRID,GUILLERMO CARDEÑA  S.A.,696,,,,,,,,,,pablo.guillermocardena@gmail.com,,
ZARAGOZA,MADRID,A.I.G.CARGO SL,2361,,,,,,,,,,aigtrans@yahoo.es,,
ZARAGOZA,VALENCIA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
ZARAGOZA,VALENCIA,JORGE BONDIA TRANSPORTS  S.L.,113,,,,,,,,670 35 79 19 ,,sybtrans@hotmail.com,,NO
ZARAGOZA,VALENCIA,JOSE RAFAEL CORTELL DEBUENO,570,,,,,,,,659836525,,transcortell@telefonica.net,,
ZARAGOZA,VALENCIA,ENLAZA PLATAFORMA VALENCIA  S.L.U.,290,,,,,,,,661668572,,RECOGIDAS@PBXVALENCIACOM,,
ZARAGOZA,VALENCIA,OPERADOR LOGISTICO LOPEZ  S.L.,146,,,,,,,,,,recogidas@operadorlogisticolopez.com,,
ZARAGOZA,VALENCIA,RODIA GRUPAJES  S.L.,165,,,,,,,,654 43 52 37,,gasolineraurrea@yahoo.com,,NO
ZARAGOZA,VALENCIA,GRUPO TRANSAHER  S.L.,683,,,,,,,,,,recogidas.valencia@transaher.es,,
ZARAGOZA,VALENCIA,REDRAPID BALEAR  S.L.(LOGISTICS ROTGER),2278,,,,,,,,,,jcnunez@logisticsrotger.com,,
ZARAGOZA,VALENCIA,RUTAS NICOLAS  S.L.,166,,,,,,,,,,rutasnicolas@hotmail.com,,
ZARAGOZA,VALENCIA,A.T. SAROSA LEVANTE  S.L.,23,,,,,,,,,,gruposarosa@gruposarosa.com,,
ZARAGOZA,VALENCIA,TRANSPALOMARES LLONGO  S.L.,991,,,,,,,,625378983,,transpalomares@transpalomares.com,,
ZARAGOZA,VALENCIA,TRANSGONZALEZ RUIZ  S.L.,1023,,,,,,,,,,transgonzalezruiz@gmail.com,,
ZARAGOZA,VALENCIA,CARTRANS  SOC. COOP,2230,,,,,,,,,,trafico@transportescartrans.es,,
ZARAGOZA,VIZCAYA,LGK  S.L.,600,,,,,,,,,,LGK@LGK.ES,,
ZAMORA,BARCELONA,ENLAZA PLATAFORMA VALENCIA  S.L.U.,290,,,,,,,,661668572,,RECOGIDAS@PBXVALENCIACOM,,
ZAMORA,BARCELONA,LEMAN LTS  S.L.,2080,,,,,,,,,,trafico@pereztejedor.com,,
ZAMORA,BARCELONA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
ZAMORA,PONTEVEDRA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
ZAMORA,VALENCIA,ENLAZA PLATAFORMA VALENCIA  S.L.U.,290,,,,,,,,661668572,,RECOGIDAS@PBXVALENCIACOM,,
ZAMORA,VALENCIA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
ZAMORA,VALENCIA,EUROPILLOW  S.L.,269,,,,,,,,,,ctir.salamanca@gmail.com,,
ZAMORA,VALENCIA,OPERADOR LOGISTICO LOPEZ  S.L.,146,,,,,,,,,,recogidas@operadorlogisticolopez.com,,
ZAMORA,VALENCIA,TRANSPOUSADA  S.L.,221,,,,,,,,,,transpousada@hotmail.es,,
