origen;destino;nombre_transportista;total_viajes;codigo;codigo_referencia;direccion;ciudad;provincia;pais;nif;telefono;telefono_movil;email;adr;completo
BARCELONA;LA CORUÑA;TRANSPORTES DELGADO FERREIRO S.L.;;;;;;;;;;689562813;transdelfer@hotmail.com;;
VALENCIA;CASTELLON;MARIA PILAR NIEVES LOPEZ PLA;;;;;;;;;;605942061;javiermartinezcuenca@hotmail.com;;
LA RIOJA;BARCELONA;MARTINEZ MANZANARES BRUNO;;;;;;;;;;660246644;;;
CASTELLON;VALENCIA ;MARIA PILAR NIEVES LOPEZ PLA;;;;;;;;;;605942061;javiermartinezcuenca@hotmail.com;;
BARCELONA;ZARAGOZA;A.T. SAROSA LEVANTE S.L.;;;;;;;;;;902444477;gruposarosa@gruposarosa.com;;
tarragona;castellon;TRANSMUAL SOLUCIONES LOGISTICAS S.L.;;;;;;;;;;623588315;trafico@logisticatransmual.com;;
BARCELONA;ALAVA;MARIN ROIG RODRIGUEZ EDUARDO;;;;;;;;;;629846355;eduardomarin1968@gmail.com;;
BARCELONA;GUIPUZCOA;TRANSPORTES DANUR S.L.;;;;;;;;;;629457910;trafico@transportesdanur.com;;
CORDOBA;MADRID;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
BARCELONA;PONTEVEDRA;RAUDOVAN TRANSPORTS S.L.;;;;;;;;;;652275277;barcelona@raudovan.com;;
HUESCA;VALENCIA;RAIMUNDO GIL MALO;;;;;;;;;;608439103;rgilmalo@hotmail.es;;
BARCELONA;CACERES;REDRAPID BALEAR S.L.(LOGISTICS ROTGER);;;;;;;;;;687532512;jcnunez@logisticsrotger.com;;
BARCELONA;ZARAGOZA;TRANSPORTS BOOMERANG SBD S.L.;;;;;;;;;;937472624;trafico@boomerangsbd.com;;
BARCELONA;VIZCAYA;REDRAPID BALEAR S.L.(LOGISTICS ROTGER);;;;;;;;;;687532512;jcnunez@logisticsrotger.com;;
SALAMANCA;VALENCIA;TTES HERMANOS MARTIN HIDALGO 2017S.L.;;;;;;;;;;609062258;jesusmartinhidalgo@yahoo.es;;
VALENCIA;VALLADOLID;MIGUEL ANGEL CID GARCIA;;;;;;;;;;609158907;angelcid8@hotmail.com;;
MADRID;BURGOS;REDRAPID BALEAR S.L.(LOGISTICS ROTGER);;;;;;;;;;687532512;jcnunez@logisticsrotger.com;;
MADRID;GERONA;REDRAPID BALEAR S.L.(LOGISTICS ROTGER);;;;;;;;;;687532512;jcnunez@logisticsrotger.com;;
NAVARRA;VALENCIA;SOLANO LOGISTICA FROGORIFICA S.L.;;;;;;;;;;670869646;slf@frutas-solano.com;;
CASTELLON;VALENCIA;MARIA PILAR NIEVES LOPEZ PLA;;;;;;;;;;605942061;javiermartinezcuenca@hotmail.com;;
GUIPUZCOA;BARCELONA;GOIKOGARR S.L.;;;;;;;;;;607756960;goikogar@hotmail.com;;
BARCELONA;GUIPUZCOA;ALTRADI S.L.;;;;;;;;;;943331515;ALTRADI@ALTRADI.COM;;
ALICANTE;ITALIA;EXE GLOBAL FORWARDERS S.L.(ENVIOXENVIO);;;;;;;;;;645424201;trafico@envioxenvio.es;;
VALENCIA;VALLADOLID;TRANSPOUSADA S.L.;;;;;;;;;;982806812;transpousada@hotmail.es;;
VALENCIA;LA RIOJA;A.T. SAROSA LEVANTE S.L.;;;;;;;;;;902444477;gruposarosa@gruposarosa.com;;
CASTELLON;VALENCIA;PARRA SANJUAN JUAN ANTONIO;;;;;;;;;;653279509;parrajuan2001.jp@gmail.com;;
PONTEVEDRA;VALENCIA;TRANSPORTES DIAZ VILLAR 2015 S.L.;;;;;;;;;;607985541;;;
VALENCIA;ZAMORA;VERDET CARRATALA S.A.;;;;;;;;;;961555052;vercasa@vercasa.net;;
ZARAGOZA;VALENCIA;A.T. SAROSA LEVANTE S.L.;;;;;;;;;;902444477;gruposarosa@gruposarosa.com;;
VALLADOLID ;VALENCIA;TRUCK AND WHEEL S.L.;;;;;;;;;;902933720;trafico.pamplona@tw-group.com;;
LA RIOJA;BARCELONA;CARMELO IBABE ARCAUZ;;;;;;;;;;639674451;karmeloibabe@gmail.com;;
MADRID;BARCELONA;OÑORO FERNANDEZ MIGUEL ANGEL;;;;;;;;;;616443098;transporte_syo@hotmail.com;;
GUIPUZCOA;BARCELONA;UNIDRIVER CARGO S.L.U.;;;;;;;;;;943639991;;;
MADRID;LERIDA;CUALDE LOGISTICS S.L.U.;;;;;;;;;;667433296;trafico@cualde.com;;
BARCELONA;ITALIA;LIBRA LOGISTIC SERVICES S.L.;;;;;;;;;;935600922;"IMPORT@LIBRALOGISTIC.COM;EXPORT@LIbRALOGISTIC.COM";;
BARCELONA;ALAVA;JAVIER RIOJA GONZALEZ;;;;;;;;;;686118599;j.riojatransportes@gmail.com;;
VALENCIA;LA RIOJA;CUALDE LOGISTICS S.L.U.;;;;;;;;;;667433296;trafico@cualde.com;;
PONTEVEDRA;VALENCIA;A.T. SAROSA LEVANTE S.L.;;;;;;;;;;902444477;gruposarosa@gruposarosa.com;;
VALENCIA;BARCELONA;ONDARA LOGISTICA S.L.;;;;;;;;;;673314357;info@ondaralogistica.com;;
BARCELONA;MURCIA;CUALDE LOGISTICS S.L.U.;;;;;;;;;;667433296;trafico@cualde.com;;
CASTELLON;BARCELONA;SEBASTIAN ORTEGA PEREZ;;;;;;;;;;677477987;sebas.ortega.perez@gmail.com;;
VALENCIA;SEVILLA;TRANS BULL & SERR SL;;;;;;;;;;954520965;info@transportesbulnes.com;;
VALENCIA;GUIPUZCOA;SARATEKUA S.L.;;;;;;;;;;645099203;saratekua.sl@gmail.com;;
ALAVA;BARCELONA;REDRAPID BALEAR S.L.(LOGISTICS ROTGER);;;;;;;;;;687532512;jcnunez@logisticsrotger.com;;
VALENCIA;PALENCIA;A.T. SAROSA LEVANTE S.L.;;;;;;;;;;902444477;gruposarosa@gruposarosa.com;;
NAVARRA;BARCELONA;TRANSPORTES HERMANOS PAINO SL;;;;;;;;;;943373170;transpaino@transpaino.com;;
MADRID;BURGOS;ELENA ALONSO BARRIO;;;;;;;;;;669366003;;;
BURGOS;BARCELONA;OPERADOR DE TRANSPORTES ELISEO S.L;;;;;;;;;;985317032;correo@oteliseo.es;;
VALENCIA;BARCELONA;TRANSDAMIAN S.L.;;;;;;;;;;952229410;;;
VALENCIA;BADAJOZ;ACOSTA GOMEZ ANTONIO;;;;;;;;;;679860346;antonioysaratrans@hotmail.com;;
ZAMORA;PONTEVEDRA;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
BARCELONA;SORIA;TRANSPORTES RIBEIRAL SDA. ;;;;;;;;;;3,52E+11;TRIBEIRAL@GMAIL.COM;;
CASTELLON;VALENCIA;REDRAPID BALEAR S.L.(LOGISTICS ROTGER);;;;;;;;;;687532512;jcnunez@logisticsrotger.com;;
VALENCIA;HUESCA;ILTREX LOGISTICS S.L.;;;;;;;;;;973606030;trafico@iltrexlogistics.com;;
FRANCIA;VALENCIA;TRANSMEC DE BORTOLI GROUP ESPAÑA S.A;;;;;;;;;;650372626;a.loeches@tdbg.es;;
VALENCIA;ALAVA;GALITRUCK LOGISTICA S.L.;;;;;;;;;;886060651;galitrucklogistica@galitruck.com;;
VALENCIA;VIZCAYA;RAFEL REBOLLAR SANCHEZ;;;;;;;;;;609335348;transportes@yahoo.es;;
VALENCIA;BURGOS;RUAY LOGISTICA Y TRANSPORTE S.L.;;;;;;;;;;947481101;ruaysl@hotmail.com;;
BARCELONA;ANDORRA;LIBRA LOGISTIC SERVICES S.L.;;;;;;;;;;935600922;"IMPORT@LIBRALOGISTIC.COM;EXPORT@LIbRALOGISTIC.COM";;
BARCELONA;LA RIOJA;JAVIER AGUIRRE IGAL S.L.;;;;;;;;;;637532839;j.aguirreigal@hotmail.com;;
MADRID;ALBACETE;GRUPO TRANSAHER S.L.;;;;;;;;;;960902013;recogidas.valencia@transaher.es;;
VALENCIA;BARCELONA;O.T. ALCAHUZ S.L.;;;;;;;;;;967579000;traficolevente@otalcahuz.com;;
BARCELONA;PALENCIA;REDRAPID BALEAR S.L.(LOGISTICS ROTGER);;;;;;;;;;687532512;jcnunez@logisticsrotger.com;;
BARCELONA;ALAVA;FELIX LOIDI ERVITI;;;;;;;;;;948243073;loidifelix@gmail.com;;
VALENCIA;VIZCAYA;VILA VALIENTE TRANSPORTES S.L.;;;;;;;;;;961650379;trafico@vilavaliente.es;;
BARCELONA;VIZCAYA;JAVIER RIOJA GONZALEZ;;;;;;;;;;686118599;j.riojatransportes@gmail.com;;
VALENCIA;CORDOBA;SEBASTIAN ORTEGA PEREZ;;;;;;;;;;677477987;sebas.ortega.perez@gmail.com;;
AVILA;MADRID;URIARTE LOGISTICA S.L.;;;;;;;;;;946300785;trafico@uriartelogistica.com;;
LA RIOJA;BARCELONA;EMPRESA DE LOGISTICA I TRANSPORTS S.L.;;;;;;;;;;938280010;trafico1@elitrans.es;;
BURGOS;MADRID;HERNANDO GIL GUSTAVO;;;;;;;;;;609430155;gushergil2@hotmail.es;;
NAVARRA;BARCELONA;TRANSBIDASOA S.A;;;;;;;;;;948637875;nacional@transbidasoa.com;;
MALAGA;MADRID;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
MADRID;VIZCAYA;TRANS ARIJA S.L.;;;;;;;;;;647358269;trans-arija@hotmail.com;;
BARCELONA;MADRID;NINJATRUCK S.L. ONTRUCK;;;;;;;;;;911985446;ops@ontruck.com;;
AVILA;MADRID;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
VALENCIA;CANTABRIA;NINJATRUCK S.L. ONTRUCK;;;;;;;;;;911985446;ops@ontruck.com;;
PONTEVEDRA;LEON;MANUEL GREGORIO MOGROVEJO VIVAS;;;;;;;;;;+34 609757433;;;
MADRID;VALLADOLID;FRANCISCO JAVIER MARTINEZ FALAGAN;;;;;;;;;;669490181;;;
MURCIA;MADRID;GRUPO TRANSAHER S.L.;;;;;;;;;;960902013;recogidas.valencia@transaher.es;;
GUIPUZCOA;BARCELONA;ANDIKETA S.L.;;;;;;;;;;615986813;andiketagasoleos@gmail.com;;
CANTABRIA;BARCELONA;VICTORIANO SAIZ ECHEVARRIA E HIJOS S.L.;;;;;;;;;;942555052;v.saiz.echevarria@gmail.com;;
VALENCIA;VALLADOLID;A.T. LUIS MIGUEL MUÑOZ GIL S.L.U.;;;;;;;;;;983528242;administracion@lmglogistic.com;;
CORUÑA;VALENCIA;A.T. SAROSA LEVANTE S.L.;;;;;;;;;;902444477;gruposarosa@gruposarosa.com;;
ALGECIRAS;GRANADA;FRIOATERO SL;;;;;;;;;;609133373;transportesatero@gmail.com;;
MURCIA;BARCELONA;CUALDE LOGISTICS S.L.U.;;;;;;;;;;667433296;trafico@cualde.com;;
CACERES;VALENCIA;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
BARCELONA;LA RIOJA;ANDIKETA S.L.;;;;;;;;;;615986813;andiketagasoleos@gmail.com;;
MADRID;VALLADOLID;TRANSPORTES PEDRO P. SAN JOSE S.L.;;;;;;;;;;616471093;pedrop.sanjosetransportes@gmail.com;;
BARCELONA;PONTEVEDRA;TRANS MAYFA S.L.;;;;;;;;;;664382420;;;
BARCELONA;MURCIA;OPERADOR DE TRANSPORTES JULSA S.L.;;;;;;;;;;983620032;otjulsa@gmail.com;;
BURGOS;VALENCIA;Transportes Ismael Alvarez Hernandez;;;;;;;;;;660312607;;;
STOCK CARGO, S.L.;BARCELONA;H RONITRANS 7878 S.L.;;;;;;;;;;931249806;;;
ALICANTE;BARCELONA;TRANSMACER;;;;;;;;;;645830910;;;
VALENCIA;CANTABRIA;TRANSPORTES OSCAR CRUZ S.L.;;;;;;;;;;942528559;trafico@oscarcruz.es;;
ASTURIAS;VALENCIA;ARGÜELLES RIVAS ALBERTO RAFAEL;;;;;;;;;;635409776;;;
VALENCIA;BURGOS;BARTOLOME CONDADO OSCAR MIGUEL;;;;;;;;;;629377526;oscaramaia@gmail.com;;
BARCELONA;ASTURIAS;COOPERATIVA CANTABRA DE TRANSPORTES;;;;;;;;;;942260648;cocantra@cocantra.com;;
BURGOS;VALENCIA;RAL RIOJA S.L.;;;;;;;;;;647403234;administracion@ralrioja.com;;
VIZCAYA;MURCIA;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
VALENCIA;LEON;CASITRANS.A;;;;;;;;;;985985850;casintra@casintra.com;;
BURGOS;PONTEVEDRA;ALEXANDER QUINTANA VAZQUEZ;;;;;;;;;;;alex.quintana.90@gmail.com;;
ALICANTE;BARCELONA;TRANSPORTES EL COMTAT S.C.V.;;;;;;;;;;965590671;;;
MADRID;STOCK CARGO, S.L.;TRANS ARIJA S.L.;;;;;;;;;;647358269;trans-arija@hotmail.com;;
BARCELONA;GUIPUZCOA;UNIDRIVER CARGO S.L.U.;;;;;;;;;;943639991;;;
CORDOBA;BARCELONA;GALITRUCK LOGISTICA S.L.;;;;;;;;;;886060651;galitrucklogistica@galitruck.com;;
ALBACETE;MADRID;GRUPO TRANSAHER S.L.;;;;;;;;;;960902013;recogidas.valencia@transaher.es;;
BURGOS;VALENCIA;ELENA ALONSO BARRIO;;;;;;;;;;669366003;;;
BARCELONA;GUIPUZCOA;MONCARGO S.L.;;;;;;;;;;635848582;trafico@moncargo.es;;
VALENCIA;JAEN;JULIO SANCHIS MORA;;;;;;;;;;679438563;lachata-18@hotmail.com;;
MADRID;GERONA;CUALDE LOGISTICS S.L.U.;;;;;;;;;;667433296;trafico@cualde.com;;
CORUÑA;CASTELLON;GALITRUCK LOGISTICA S.L.;;;;;;;;;;886060651;galitrucklogistica@galitruck.com;;
CADIZ;SEVILLA;CASH ALIMENTACION SECOR S.L.;;;;;;;;;;654354496;;;
GUIPUZCOA;BARCELONA;GARCIFIG S.L.;;;;;;;;;;943353965;trafico@garcifig.com;;
ALAVA;VALENCIA;MIGUEL ANGEL OLAVE VALGAÑON;;;;;;;;;;649407151;transportesolave@hotmail.com;;
GUIPUZCOA;BARCELONA;AMADEO RODRIGUEZ RODRIGUEZ;;;;;;;;;;988325058;transportesamadeorodriguez@gmail.com;;
MADRID;NAVARRA;VENTURA PERALES ALFONSO;;;;;;;;;;627531403;transventura@hotmail.com;;
VIZCAYA;VALENCIA;LOGISTICA MARKEL S.L.;;;;;;;;;;943323177;;;
ALAVA;BARCELONA;BLUE JET S.L.;;;;;;;;;;609122062;psucias@bluejet.cat;;
CORUÑA;BILBAO;COOPERATIVA CANTABRA DE TRANSPORTES;;;;;;;;;;942260648;cocantra@cocantra.com;;
BARCELONA;GUIPUZCOA;TRANSPORTES ELPANA S.L.;;;;;;;;;;943625732;braulimania@hotmail.com;;
TARRAGONA;CORUÑA;PILAR GONZALEZ LOPEZ;;;;;;;;;;;;;
VALENCIA;ALICANTE;CARGAS INTERNACIONALES ALICANTE S.L.;;;;;;;;;;965286936;vidal@transportesvidal.com;;
BARCELONA;NAVARRA;REDRAPID BALEAR S.L.(LOGISTICS ROTGER);;;;;;;;;;687532512;jcnunez@logisticsrotger.com;;
BARCELONA;ZARAGOZA;REDRAPID BALEAR S.L.(LOGISTICS ROTGER);;;;;;;;;;687532512;jcnunez@logisticsrotger.com;;
GUADALAJARA;BARCELONA;ANATOLIE SAVCIUC;;;;;;;;;;671774233;savciucanatolie@gmail.com;;
BURGOS;VALENCIA;TRANSPORTES ZANCADA S.L.;;;;;;;;;;625493852;transporteszancada@gmail.com;;
LEON;VALENCIA;TRANSPORTES SANFIZ S.L.;;;;;;;;;;620477537;transportessanfiz@yahoo.es;;
VALENCIA;BARCELONA;ALGARRA VIECO PABLO;;;;;;;;;;;algarrapablottes@gmail.com;;
GUIPUZCOA;BARCELONA;MASTAMAINTIR 2008 SL;;;;;;;;;;645771855;;;
CORDOBA;SEVILLA;J.A. MOYA TRANSPORTES SEVILLA S.L.;;;;;;;;;;666457178;jamoyatransportessevilla@gmail.com;;
MURCIA;VALENCIA;GRUPO TRANSAHER S.L.;;;;;;;;;;960902013;recogidas.valencia@transaher.es;;
BARCELONA;ALAVA;JAVIER AGUIRRE IGAL S.L.;;;;;;;;;;637532839;j.aguirreigal@hotmail.com;;
MALAGA;HUELVA;LOGISTICA Y PAQUETERÍA HORECA S.L.;;;;;;;;;;610291305;trafico2@lphlogistica.com;;
MURCIA;VALENCIA;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
BARCELONA;ALICANTE;BV CARGO DE MERCANCIAS Y LOGISTICA S.L.;;;;;;;;;;647891919;recogidas@bvcargo.es;;
ALAVA;MADRID;HERNANDO GIL GUSTAVO;;;;;;;;;;609430155;gushergil2@hotmail.es;;
BARCELONA;ORENSE;JAVIER FORMOSO DE DIOS;;;;;;;;;;606365507;transportes@logisticaformoso.com;;
MURCIA;MADRID;VELOCITY TRANSINTERNACIONAL S.L.;;;;;;;;;;961977960;trafico@transportevelocity.com;;
CACERES;BARCELONA;SERTRANS CATALUNYA S.A.;;;;;;;;;;934627767;juanrodriguez@sertrans.es;;
VALLADOLID ;VALENCIA;LUIS ALBERTO RODRIGUEZ MARTIN S.L.U.;;;;;;;;;;+34 675621404;;;
MADRID;GUADALAJARA;REDRAPID BALEAR S.L.(LOGISTICS ROTGER);;;;;;;;;;687532512;jcnunez@logisticsrotger.com;;
madrid;VALENCIA;ROMERO BERNAL PEDRO;;;;;;;;;;696426913;transfrigo_romero@hotmail.com;;
VALENCIA;ALAVA;MIGUEL ANGEL OLAVE VALGAÑON;;;;;;;;;;649407151;transportesolave@hotmail.com;;
GUIPUZCOA;MADRID;SERGIU LAPTENU;;;;;;;;;;661130232;marinalapteanu@gmail.com;;
LUGO;PONTEVEDRA;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
BARCELONA;LA RIOJA;TTES. MIGUEL ANGEL VIGUERA S.A.;;;;;;;;;;+34 941440818;marioviguera@transportesmaviguera.com;;
MADRID;AVILA;PAZ SAN 2011 S.L.;;;;;;;;;;920220496;;;
VALENCIA;LERIDA;MOTRANSVAL S.L.;;;;;;;;;;96708342;pablorozalen@montransval.com;;
BARCELONA;CANTABRIA;BARRASA PUENTE JOSE ANGEL;;;;;;;;;;647469382;jakankel@hotmail.com;;
VIZCAYA;VALENCIA;GASCÓ Y SUÁREZ LOGISTICA S.L.;;;;;;;;;;671812302;gascoysuarezlogistica@gmail.com;;
BARCELONA;BURGOS;RUBEN PESCADOR PALACIN;;;;;;;;;;619416983;;;
BARCELONA;ALAVA;GALITRUCK LOGISTICA S.L.;;;;;;;;;;886060651;galitrucklogistica@galitruck.com;;
NAVARRA;BARCELONA;CARMELO IBABE ARCAUZ;;;;;;;;;;639674451;karmeloibabe@gmail.com;;
VALENCIA;VALLADOLID;MIGUEL ANGEL VELASCO GARCIA;;;;;;;;;;609714452;malaque@hotmail.es;;
VALLADOLID;BARCELONA;GOHERTRANS LOGISTICA S.L.;;;;;;;;;;;info@gohertrans.com;;
VALENCIA;VIZCAYA;TRANSPORTES AQUINO ESPINOZA S.L. ;;;;;;;;;;686740300;herbert_197@hotmail.com;;
VALENCIA;GUIPUZCOA;VERDET CARRATALA S.A.;;;;;;;;;;961555052;vercasa@vercasa.net;;
BADAJOZ;SEVILLA;J.A. MOYA TRANSPORTES SEVILLA S.L.;;;;;;;;;;666457178;jamoyatransportessevilla@gmail.com;;
VALENCIA;HUELVA;SOC. COOP. LA VALL S.C.V.L.;;;;;;;;;;600872043;ruvitrans@hotmail.com;;
BARCELONA;NAVARRA;GALITRUCK LOGISTICA S.L.;;;;;;;;;;886060651;galitrucklogistica@galitruck.com;;
VALENCIA;GUIPUZCOA;TRANSPORTES ZANCADA S.L.;;;;;;;;;;625493852;transporteszancada@gmail.com;;
LEON;MADRID;GLOBAL ARION LOGISTICS S.L.;;;;;;;;;;617166500;trafico@globalarion.com;;
ALAVA;CADIZ;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
BURGOS;BARCELONA;ALIN BOGDAN CIREBEA;;;;;;;;;;663847884;;;
GUIPUZCOA;MADRID;LOPEZ-BRAVO GOMEZ RUBEN;;;;;;;;;;685141492;ruben.lobra@gmail.com;;
BARCELONA;LUGO;FERNANDO ARES PAZOS;;;;;;;;;;686284230;;;
TOLEDO;BARCELONA;ALCOTRANSA GRUPO LOGISTICO S.L.;;;;;;;;;;961340244;jlhoyos@grupoalcotransa.com;;
BARCELONA;SALAMANCA;COTRADISA SOC. COOP;;;;;;;;;;923193699;cotradisa@cotradisa.es;;
GUIPUZCOA;VALENCIA;GACELA LOGISTICA S.L.;;;;;;;;;;943626299;;;
BARCELONA;GUIPUZCOA;JORGE BALLESTEROS ALONSO ;;;;;;;;;;629231431;;;
VALENCIA;GUIPUZCOA;GHEORGHE ACHIRUS;;;;;;;;;;634171318;;;
LEON;VALENCIA;A.T. SAROSA LEVANTE S.L.;;;;;;;;;;902444477;gruposarosa@gruposarosa.com;;
BARCELONA;BURGOS;FRESNETRANS S.L.;;;;;;;;;;;;;
LA RIOJA;VALENCIA;OPERADOR DE TRANSPORTES ELISEO S.L;;;;;;;;;;985317032;correo@oteliseo.es;;
CORDOBA;MADRID;ALEJANDRO TOMAS IZQUIERDO TENA;;;;;;;;;;603405050;amit.transportes@gmail.com;;
BARCELONA;NAVARRA;MASTAMAINTIR 2008 SL;;;;;;;;;;645771855;;;
BARCELONA;GUADALAJARA;MAROC MODA S.L.;;;;;;;;;;914851401;;;
CORDOBA;VALENCIA;COTRALUC S. COOP. AND;;;;;;;;;;957514210;cotraluc@hotmail.com;;
VALLADOLID ;VALENCIA;MINISPED S.L.;;;;;;;;;;963391700;;;
VIZCAYA;VALENCIA;CHUMILLAS LOPEZ S. L.;;;;;;;;;;+34 967112625;;;
CORUÑA;PONTEVEDRA;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
PONTEVEDRA;LEON;TRANSIRUÑA TAXIS INDUSTRIALES S.L.;;;;;;;;;;619603865;;;
TERUEL;VALENCIA;NAYATRANS LOGISTICA S.L.;;;;;;;;;;976150010;trafico@nayatrans.com;;
VALENCIA;GUADALAJARA;A.T. SAROSA LEVANTE S.L.;;;;;;;;;;902444477;gruposarosa@gruposarosa.com;;
VALENCIA;ALAVA;GASCÓ Y SUÁREZ LOGISTICA S.L.;;;;;;;;;;671812302;gascoysuarezlogistica@gmail.com;;
VALENCIA;CANTABRIA;ALVAREZ DIAZ ABEL JOSE;;;;;;;;;;669817345;alvarezdiazabel@gmail.com;;
GUIPUZCOA;BARCELONA;FERNANDEZ GUERRERO ANTONIO MANUEL;;;;;;;;;;630948391;am_fernandez1@hotmail.es;;
AVILA  ;VALENCIA  ;GRUPO TRANSAHER S.L.;;;;;;;;;;960902013;recogidas.valencia@transaher.es;;
VALENCIA;VIZCAYA;VERDET CARRATALA S.A.;;;;;;;;;;961555052;vercasa@vercasa.net;;
SORIA;VALENCIA;ASATRYAN MELKONYAN ARTUR;;;;;;;;;;671255465;mtamudanzas@gmail.com;;
GRANADA;SEVILLA;A.T. SAROSA LEVANTE S.L.;;;;;;;;;;902444477;gruposarosa@gruposarosa.com;;
VALENCIA;VIZCAYA;EMDIPA S.L;;;;;;;;;;917480183;ops.mad@emdipa.com;;
LEON;PONTEVEDRA;IBERCONDOR BARCELONA S.A.;;;;;;;;;;934874761;oalvarez.bcn@ibercondor.com;;
ALGECIRAS;HUELVA;EDUARDO MANUEL BULNES SERRANO;;;;;;;;;;607344248;info@transportesbulnes.com;;
CADIZ;CADIZ;EDUARDO MANUEL BULNES SERRANO;;;;;;;;;;607344248;info@transportesbulnes.com;;
GRANADA;BARCELONA;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
ALMERIA;MADRID;GRUPO TRANSAHER S.L.;;;;;;;;;;960902013;recogidas.valencia@transaher.es;;
HUESCA;VALENCIA;RAUDOVAN TRANSPORTS S.L.;;;;;;;;;;652275277;barcelona@raudovan.com;;
SEVILLA;HUELVA;ZERPA MARTINEZ JUAN CARLOS;;;;;;;;;;615231052;CANIQUITRANS@GMAIL.COM;;
TOLEDO;VALENCIA  ;TRANSPORTES EL MIELERO S.L.;;;;;;;;;;967254281;transerranos@hotmail.com;;
ZARAGOZA;ZARAGOZA;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
PONTEVEDRA;PALENCIA;COVELA RIOS ADRIAN;;;;;;;;;;670537975;adriancovel@gmail.com;;
SEGOVIA;BARCELONA;REDRAPID BALEAR S.L.(LOGISTICS ROTGER);;;;;;;;;;687532512;jcnunez@logisticsrotger.com;;
BARCELONA;NAVARRA;TRANSPORTES IRURZUN S.L.;;;;;;;;;;943694203;trafico@ttesirurzun.com;;
MADRID;NAVARRA;GHEORGHE ACHIRUS;;;;;;;;;;634171318;;;
BARCELONA;ALAVA;MIGUEL ANGEL OLAVE VALGAÑON;;;;;;;;;;649407151;transportesolave@hotmail.com;;
LEON;VALENCIA;SARATEKUA S.L.;;;;;;;;;;645099203;saratekua.sl@gmail.com;;
BARCELONA;CANTABRIA;ANDRES FERNANDEZ SEBRANGO;;;;;;;;;;+34 942736366;;;
ZAMORA;MADRID;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
VALENCIA;CANTABRIA;RAFEL REBOLLAR SANCHEZ;;;;;;;;;;609335348;transportes@yahoo.es;;
ZARAGOZA;GUIPUZCOA ;A.T. SAROSA LEVANTE S.L.;;;;;;;;;;902444477;gruposarosa@gruposarosa.com;;
ALICANTE;MADRID;GRUPO TRANSAHER S.L.;;;;;;;;;;960902013;recogidas.valencia@transaher.es;;
VALENCIA;VIZCAYA;LOGISTICA MARKEL S.L.;;;;;;;;;;943323177;;;
VIZCAYA;BARCELONA;BLUE JET S.L.;;;;;;;;;;609122062;psucias@bluejet.cat;;
ZARAGOZA;ZARAGOZA;TRANSPORTES BASEGAR S.A. - ASTURIAS;;;;;;;;;;985348831;gijon@basegar.es;;
ALAVA;BARCELONA;TRANSPORTES IRURZUN S.L.;;;;;;;;;;943694203;trafico@ttesirurzun.com;;
VALENCIA;ZAMORA;HERMITRANSA S.L.;;;;;;;;;;606320185;HERMITRANSA@GMAIL.COM;;
BARCELONA;VALLADOLID;OPERADOR DE TRANSPORTES JULSA S.L.;;;;;;;;;;983620032;otjulsa@gmail.com;;
BARCELONA;ALAVA;CARMELO BAYON GARCIA;;;;;;;;;;946071955;cbayon4@hotmail.es;;
VALENCIA;GUIPUZCOA;NUÑEZ IZCO ANGEL MARIA;;;;;;;;;;659778193;aingeru948@gmail.com;;
BARCELONA;GUIPUZCOA;JOSE ANTONIO ESTEBAN SAN JOSE;;;;;;;;;;670307776;transjaesteban@gmail.com;;
MADRID;PALENCIA;TRANSSOTO E HIJOS S.L.;;;;;;;;;;+34 979170133;;;
VALENCIA;MELILLA;RHENUS LOGISTICS S.A.U.;;;;;;;;;;934798900;daniela.pasten@es.rhenus.com;;
BARCELONA;VIZCAYA;DIANA OPREA;;;;;;;;;;662464562;;;
ALAVA;ALAVA;VALENTIN ALEXANDRU;;;;;;;;;;602695144;;;
BURGOS;VIZCAYA;GONHER-EXPRESS S.L.;;;;;;;;;;946714807;;;
BARCELONA;ALAVA;IRON LOGISTICS S.L.;;;;;;;;;;925784885;trafico@hmslogistica.com;;
LERIDA;MADRID;SERTRANS CATALUNYA S.A.;;;;;;;;;;934627767;juanrodriguez@sertrans.es;;
